index,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_raw_g,ay_raw_g,az_raw_g,gx_25hz_dps,gy_25hz_dps,gz_25hz_dps,ax_25hz_g,ay_25hz_g,az_25hz_g,bad
631,-1.1300000,-0.1200000,2.5200000,0.1284000,0.0766000,0.8500000,0.7836049,-3.3378889,-0.3554878,0.0061195,0.0173576,1.0156499,11
632,-1.3200000,-7.5600000,-2.2300000,-0.1215000,-0.0004000,1.5297000,0.7552925,-3.2657947,-0.3272240,0.0171396,0.0205970,1.0043468,11
633,1.7300000,0.3000000,-1.6800000,0.0395000,-0.0380000,0.8574000,0.6354890,-3.2572499,-0.3555117,0.0213222,0.0217791,1.0121483,11
634,-2.1100000,3.0500000,2.0900000,0.1630000,0.0815000,0.6103000,0.5082042,-3.0686294,-0.4153864,0.0247119,0.0208901,1.0132598,11
635,0.3200000,-5.0600000,-1.1900000,-0.0532000,0.0273000,1.4799000,0.3421633,-2.6742321,-0.3941085,0.0311727,0.0217005,1.0040286,11
636,-2.9000000,-0.4800000,-3.3900000,-0.0751000,-0.0922000,1.0927000,0.1204212,-2.3580839,-0.4227085,0.0324406,0.0213586,1.0110958,11
637,0.2000000,3.6600000,1.1800000,0.1557000,0.0478000,0.4960000,-0.1375075,-2.0132855,-0.5434596,0.0296898,0.0172284,1.0179765,11
638,-0.0900000,-1.6400000,0.7500000,0.0263000,0.0375000,1.2719000,-0.3438999,-1.5259808,-0.5828689,0.0308143,0.0140169,1.0080237,11
639,-2.8400000,-1.7000000,-2.6600000,-0.1176000,-0.0639000,1.3110000,-0.5052784,-1.1173699,-0.5609186,0.0308817,0.0120141,1.0080411,11
640,0.7500000,2.9900000,0.7500000,0.1137000,0.0307000,0.5644000,-0.6690065,-0.8067153,-0.5784986,0.0265321,0.0085674,1.0166105,11
641,-1.0100000,2.0100000,2.4600000,0.0615000,0.0571000,0.8959000,-0.7674661,-0.4163460,-0.5171924,0.0250514,0.0067653,1.0074308,11
642,-1.0100000,-3.9000000,-2.1700000,-0.1098000,0.0107000,1.6118000,-0.8147502,-0.0700762,-0.3660340,0.0246378,0.0081909,1.0003037,11
643,-2.2900000,4.1400000,-1.6200000,0.0395000,-0.0517000,0.6782000,-0.8864677,0.1244964,-0.3099753,0.0200114,0.0089855,1.0117289,11
644,-1.0700000,3.8400000,2.0900000,0.1230000,0.0507000,0.6386000,-0.9950061,0.4043698,-0.3157973,0.0172884,0.0079298,1.0102175,11
645,0.0200000,-3.4700000,-0.8900000,-0.0434000,0.0151000,1.6108000,-1.0732527,0.7190788,-0.2606230,0.0190153,0.0079170,0.9997151,11
646,-3.5100000,4.3300000,-2.0500000,-0.0571000,-0.1274000,0.9252000,-1.1283967,0.8878544,-0.2392452,0.0181756,0.0063390,1.0087758,11
647,0.5700000,3.4700000,2.5200000,0.1474000,0.0190000,0.4970000,-1.2022514,1.0986963,-0.2559210,0.0159721,0.0003853,1.0130425,11
648,0.0200000,-0.6700000,1.6100000,-0.0249000,0.0341000,1.3305000,-1.2002331,1.3585418,-0.1536735,0.0175495,-0.0045747,0.9996626,11
649,-2.6000000,2.0700000,-1.6800000,-0.1171000,-0.0815000,1.3325000,-1.1424857,1.5004079,0.0057866,0.0167597,-0.0072738,1.0009594,11
650,0.8100000,3.4700000,1.4200000,-0.1171000,-0.0815000,1.3325000,-1.1014338,1.6102395,0.1009643,0.0073515,-0.0126461,1.0283847,12
651,0.4500000,1.9500000,2.5800000,0.0380000,0.0708000,0.9550000,-0.9972673,1.7714378,0.2290076,-0.0055652,-0.0185642,1.0628232,12
652,-1.1900000,-1.0300000,-1.7400000,-0.1274000,-0.0151000,1.6376000,-0.8399027,1.8598454,0.3899349,-0.0167863,-0.0199647,1.0975389,12
653,-0.7700000,4.6900000,-0.6400000,0.0268000,-0.0493000,0.5981000,-0.7257294,1.8591197,0.4308926,-0.0264503,-0.0194338,1.1286034,12
654,1.0600000,2.8000000,2.7000000,0.1298000,0.0678000,0.6416000,-0.6277431,1.9332344,0.4161192,-0.0293988,-0.0184540,1.1276597,12
655,-0.1600000,-1.6400000,-0.4000000,-0.0893000,0.0278000,1.6528000,-0.4905715,1.9991856,0.4607794,-0.0249697,-0.0140516,1.1074423,12
656,-2.1100000,4.8200000,-1.3800000,-0.0727000,-0.1215000,0.8618000,-0.3907011,1.9680439,0.4628497,-0.0225633,-0.0100611,1.1020921,12
657,2.5200000,1.2200000,2.7700000,0.1328000,0.0336000,0.5117000,-0.3326178,1.9751399,0.4191626,-0.0212539,-0.0103407,1.0882120,12
658,0.2000000,0.6700000,1.5400000,-0.0346000,0.0639000,1.3554000,-0.2057847,1.9802823,0.4719462,-0.0155275,-0.0094965,1.0569723,12
659,-1.5000000,2.5000000,-1.3800000,-0.1064000,-0.0878000,1.2343000,-0.0793903,1.9261193,0.5576587,-0.0114670,-0.0067141,1.0415340,12
660,2.5800000,0.4800000,1.9100000,0.1264000,0.0991000,0.6767000,0.0036323,1.8601626,0.5816894,-0.0103718,-0.0046433,1.0383518,12
661,0.2000000,0.9700000,0.1400000,-0.0615000,0.0556000,1.4370000,0.1341089,1.7573972,0.6021874,-0.0071310,0.0003917,1.0337260,12
662,-1.2500000,2.5000000,-1.9900000,-0.0961000,-0.0737000,1.0722000,0.2417611,1.6491209,0.5709748,-0.0063415,0.0063328,1.0405599,12
663,2.9500000,-0.5400000,1.1800000,0.0947000,0.0478000,0.5468000,0.3044367,1.5562507,0.4516664,-0.0085189,0.0087508,1.0442592,12
664,-0.2800000,2.0700000,0.2000000,0.0000000,0.0468000,1.0957000,0.4079417,1.4417603,0.3503113,-0.0073572,0.0109783,1.0282447,12
665,-0.2200000,-0.6700000,-2.9600000,-0.1020000,-0.0649000,1.4057000,0.4851343,1.3113543,0.2294503,-0.0061678,0.0130613,1.0185948,12
666,1.4200000,0.3000000,-0.2800000,0.0273000,-0.0761000,0.5922000,0.5097277,1.1430585,0.0130032,-0.0084582,0.0101528,1.0209396,12
667,0.9300000,0.6700000,1.4200000,0.0991000,0.1108000,0.8837000,0.5558485,0.9553459,-0.1690351,-0.0082094,0.0053369,1.0101935,12
668,-0.0900000,-0.0600000,-1.6800000,-0.0805000,0.0048000,1.5014000,0.6048409,0.7899416,-0.2545332,-0.0044782,0.0048380,0.9996910,12
669,-2.1700000,0.9700000,-1.2500000,-0.0488000,-0.0927000,0.7070000,0.5591548,0.6509273,-0.3529859,-0.0039487,0.0046857,1.0048995,12
670,2.3400000,-2.5600000,1.5400000,0.0966000,0.1176000,0.7421000,0.4429610,0.4958223,-0.4407922,-0.0049287,0.0029464,1.0009679,12
671,-0.5200000,2.5000000,-1.1900000,-0.0678000,0.0600000,1.4448000,0.3728212,0.3233768,-0.4488432,-0.0036229,0.0056610,0.9910582,12
672,-4.1200000,0.4800000,-2.6600000,-0.0834000,-0.0649000,0.9663000,0.2412518,0.2454441,-0.4882414,-0.0049525,0.0104157,0.9974308,12
673,3.6200000,-3.6600000,0.5100000,0.0815000,0.0000000,0.6132000,0.0342605,0.1717278,-0.5947875,-0.0084822,0.0112266,1.0015355,12
674,-2.7200000,1.3400000,-0.0900000,-0.0048000,0.0629000,1.1489000,-0.0932127,0.0001957,-0.6500840,-0.0085624,0.0108046,0.9908219,12
675,-0.6400000,0.1200000,-2.1100000,-0.0961000,-0.0273000,1.3422000,-0.2168847,-0.1271041,-0.6690733,-0.0084120,0.0116442,0.9897731,12
676,0.0200000,-2.6200000,-0.1500000,0.0317000,-0.0541000,0.6054000,-0.3587107,-0.2194240,-0.7170750,-0.0109595,0.0103274,0.9987326,12
677,-0.4000000,-0.7300000,0.6900000,0.0537000,0.1162000,0.8901000,-0.4409379,-0.3784941,-0.7247993,-0.0112912,0.0082657,0.9933961,12
678,-1.2500000,0.6700000,-2.2300000,-0.0976000,0.0258000,1.5258000,-0.4990216,-0.5185925,-0.6916109,-0.0097634,0.0103784,0.9887248,12
679,-1.8000000,-1.7000000,-1.7400000,-0.0356000,-0.0952000,0.7343000,-0.5905774,-0.5886754,-0.7254254,-0.0115560,0.0123577,1.0002109,12
680,2.5200000,-2.9300000,0.7500000,0.0913000,0.0395000,0.7304000,-0.6486479,-0.7000047,-0.7884500,-0.0133338,0.0101219,1.0020337,12
681,-1.9900000,1.0300000,-1.0100000,-0.0380000,0.0249000,1.3994000,-0.6086793,-0.8463165,-0.7906361,-0.0112138,0.0080496,0.9948956,12
682,-2.0500000,0.3600000,-1.3800000,-0.0805000,-0.1079000,1.0019000,-0.6046406,-0.8824088,-0.7817446,-0.0102627,0.0057004,1.0013939,12
683,3.1300000,-4.6300000,1.4200000,0.0712000,-0.0512000,0.6372000,-0.6129242,-0.8925098,-0.7604377,-0.0113949,-0.0011265,1.0062610,12
684,-1.5000000,1.0300000,0.8700000,0.0034000,0.0649000,1.0654000,-0.5145728,-0.9853457,-0.6388897,-0.0098942,-0.0083345,0.9956586,12
685,0.2000000,-0.6100000,-0.5800000,-0.0947000,-0.0302000,1.4072000,-0.4035299,-1.0295951,-0.4577953,-0.0084723,-0.0113158,0.9927262,12
686,1.3600000,-3.2300000,0.8700000,0.0131000,-0.0649000,0.5712000,-0.2946738,-1.0439487,-0.2932255,-0.0103522,-0.0135319,1.0004874,12
687,1.2400000,-1.7700000,1.1200000,0.0600000,0.1025000,0.8618000,-0.1176398,-1.1468274,-0.1183326,-0.0108969,-0.0150209,0.9936049,12
688,-0.0300000,-0.4200000,-1.4400000,-0.0703000,0.0458000,1.5029000,0.0818692,-1.2650795,0.0368806,-0.0091097,-0.0110357,0.9856416,12
689,0.0800000,-0.5400000,-0.6400000,-0.0156000,-0.1108000,0.7915000,0.2285529,-1.3025552,0.0852640,-0.0091636,-0.0059203,0.9949248,12
690,2.8900000,-4.7000000,1.2400000,0.1005000,0.0283000,0.7294000,0.3649200,-1.3464683,0.0797218,-0.0084821,-0.0051262,0.9975769,12
691,-1.0700000,1.7600000,-0.2200000,-0.0239000,0.0766000,1.3095000,0.5192633,-1.4307476,0.1022980,-0.0041202,-0.0037553,0.9906318,12
692,1.4800000,0.9700000,-0.6400000,-0.0356000,-0.0937000,1.1606000,0.6213233,-1.3740808,0.1117727,-0.0006483,-0.0008110,0.9971526,12
693,1.6700000,-2.5600000,1.7900000,0.1074000,0.0346000,0.7866000,0.7083634,-1.2044578,0.1146944,0.0018776,-0.0003879,1.0099442,12
694,-1.5600000,2.8600000,0.4500000,-0.0375000,0.0444000,1.3349000,0.7727532,-1.0248191,0.1754371,0.0061925,0.0003143,1.0187290,12
695,0.7500000,2.0700000,1.0000000,-0.0395000,-0.0976000,1.0097000,0.7379134,-0.7222442,0.2744086,0.0083198,0.0012575,1.0322195,12
696,2.8300000,-3.1700000,2.7700000,0.0566000,0.0043000,0.7558000,0.7119206,-0.3932478,0.4206752,0.0078128,-0.0011808,1.0404945,12
697,-0.8900000,5.0000000,0.6900000,0.0346000,0.1391000,1.1635000,0.7489192,-0.1359935,0.6258919,0.0090351,-0.0016435,1.0362184,12
698,-1.5000000,2.9200000,-0.8900000,-0.0258000,-0.0048000,1.1938000,0.7034476,0.2357346,0.7726997,0.0111015,0.0037689,1.0361214,12
699,2.8300000,-2.3100000,0.9300000,0.0312000,-0.0454000,0.7187000,0.5964855,0.6265167,0.8015681,0.0118201,0.0086263,1.0385759,12
700,-0.0300000,4.1400000,0.2600000,0.0844000,0.1347000,1.0966000,0.5629118,0.8758186,0.7803927,0.0137616,0.0118340,1.0315845,12
701,-4.2400000,5.6700000,-1.3800000,0.0000000,0.0498000,1.2519000,0.4666360,1.1991216,0.7055260,0.0179179,0.0184394,1.0278530,12
702,-0.2800000,0.9700000,0.0200000,-0.0083000,-0.0952000,0.7607000,0.1908701,1.6405142,0.5510261,0.0206725,0.0239880,1.0304743,12
703,0.9900000,0.0600000,1.3600000,0.0786000,0.0297000,0.9541000,-0.0778436,1.9458534,0.4080731,0.0220236,0.0233924,1.0242327,12
704,-5.0400000,8.1700000,-0.0900000,0.0058000,0.0483000,1.1958000,-0.3110086,2.1713380,0.3368290,0.0242278,0.0213822,1.0155656,12
705,-1.6200000,3.0500000,-0.0900000,-0.0161000,-0.0595000,0.9208000,-0.6506578,2.5321432,0.2859687,0.0251834,0.0197169,1.0141088,12
706,1.3000000,-3.4700000,1.6100000,0.0292000,-0.0512000,0.8144000,-0.9564046,2.7770308,0.2572883,0.0238294,0.0146167,1.0090647,12
707,-2.2900000,6.6500000,0.4500000,0.0195000,0.1318000,1.1035000,-1.1019738,2.7664314,0.2901236,0.0222879,0.0095670,0.9981346,12
708,-3.8200000,3.6600000,-0.9500000,-0.0507000,0.0161000,1.1240000,-1.2494013,2.8083211,0.3192060,0.0198602,0.0101488,0.9941945,12
709,0.8100000,-4.5100000,-0.0900000,-0.0205000,-0.0761000,0.7524000,-1.4267458,2.7995736,0.2812868,0.0146512,0.0114720,0.9942206,12
710,1.2400000,0.3000000,-0.2200000,0.0512000,0.1542000,1.1059000,-1.4451505,2.4674421,0.2072579,0.0093201,0.0117626,0.9893735,12
711,-4.1800000,5.8500000,-2.0500000,0.0048000,0.0092000,1.0883000,-1.3587347,2.0951727,0.0913145,0.0068935,0.0158542,0.9881728,12
712,-0.0300000,-4.2700000,-1.5600000,-0.0166000,-0.1215000,0.7910000,-1.3377560,1.8433490,-0.1084717,0.0056711,0.0182309,0.9898290,12
713,4.1700000,-5.8500000,0.0200000,0.0224000,-0.0136000,1.0712000,-1.2182405,1.3622470,-0.3313204,0.0043110,0.0133221,0.9865168,12
714,-4.1200000,7.7500000,-0.4600000,0.0302000,0.0205000,1.0893000,-0.9595743,0.7791722,-0.4873937,0.0042653,0.0065289,0.9859315,12
715,0.2600000,-1.7700000,0.2000000,-0.0288000,-0.0610000,0.9155000,-0.7931100,0.5008796,-0.5623958,0.0049778,0.0009728,0.9900061,12
716,5.2100000,-8.0500000,1.7300000,-0.0390000,-0.1020000,0.9375000,-0.5903004,0.2050386,-0.5317802,0.0037014,-0.0067557,0.9905664,12
717,-1.1900000,4.3300000,1.2400000,0.0410000,0.1425000,1.1030000,-0.2222162,-0.2730996,-0.3710165,0.0012639,-0.0136299,0.9895447,12
718,-2.3500000,1.8300000,0.2600000,-0.0166000,0.0400000,1.0527000,0.0413467,-0.5088119,-0.1483328,0.0001293,-0.0124652,0.9936697,12
719,2.7000000,-7.1400000,0.0200000,-0.0087000,-0.0424000,0.8134000,0.1429957,-0.6020409,0.0421502,-0.0006269,-0.0070998,0.9972616,12
720,2.7600000,-2.0100000,-0.0900000,0.0410000,0.1396000,1.1201000,0.3133854,-0.9038748,0.1651482,-0.0009209,-0.0011844,0.9957606,12
721,-5.1600000,6.1600000,-1.6200000,-0.0078000,0.0483000,1.0029000,0.4589449,-1.1252620,0.1950178,0.0002800,0.0084303,0.9962732,12
722,-0.5800000,-7.3200000,-1.8000000,-0.0532000,-0.0810000,0.8603000,0.3519525,-1.1168035,0.0954807,0.0004694,0.0170364,0.9966242,12
723,4.4700000,-6.9500000,-0.0300000,-0.0332000,-0.0527000,1.1567000,0.2179049,-1.3315483,-0.0814656,-0.0024072,0.0178455,0.9947145,12
724,-3.8800000,9.3300000,0.7500000,0.0615000,0.0952000,0.9873000,0.2044017,-1.6010986,-0.2106985,-0.0052255,0.0150992,0.9971478,12
725,-1.5000000,-3.3500000,0.3200000,-0.0009000,-0.0366000,0.9775000,0.0831218,-1.4774564,-0.2407069,-0.0048279,0.0141554,1.0011226,12
726,4.1100000,-5.0600000,1.7300000,-0.0161000,-0.0053000,1.0776000,-0.0569696,-1.3282716,-0.1779559,-0.0033094,0.0127482,1.0039813,12
727,-3.2700000,8.3000000,1.9100000,0.0112000,0.1152000,1.1254000,-0.0729533,-1.2297181,-0.0091402,-0.0025094,0.0121873,1.0106784,12
728,-2.0500000,-2.5600000,-0.0300000,-0.0268000,0.0078000,0.9003000,-0.1673174,-0.8873745,0.2107244,-0.0022065,0.0155260,1.0187089,12
729,4.2300000,-8.1700000,-0.0300000,-0.0610000,-0.0668000,0.9306000,-0.2774585,-0.6967421,0.3713584,-0.0039116,0.0177053,1.0194764,12
730,0.5700000,5.2400000,1.1200000,0.0415000,0.1914000,1.2089000,-0.1856266,-0.7928467,0.4652347,-0.0068459,0.0189981,1.0178095,12
731,-4.8600000,3.6000000,-0.2800000,-0.0146000,-0.0180000,0.8979000,-0.1015755,-0.6720988,0.5268293,-0.0080292,0.0242860,1.0202563,12
732,2.6400000,-10.1900000,-0.8300000,-0.0698000,-0.1020000,0.8408000,-0.1702520,-0.4954773,0.5185886,-0.0092979,0.0267988,1.0170954,12
733,4.1100000,0.5400000,0.2600000,0.0302000,0.0908000,1.3652000,-0.1096432,-0.6685513,0.4379034,-0.0118550,0.0236226,1.0125843,12
734,-6.7500000,9.9400000,0.8100000,0.0551000,0.0361000,0.8437000,0.0205790,-0.7091764,0.3610191,-0.0116248,0.0220116,1.0170127,12
735,2.2200000,-8.4200000,0.0800000,0.0000000,-0.0908000,0.8222000,-0.0415537,-0.4372604,0.3220708,-0.0077237,0.0206600,1.0159718,12
736,5.4500000,-5.1800000,0.8100000,-0.0546000,-0.0791000,1.1796000,-0.0150027,-0.4703470,0.3069666,-0.0045911,0.0136228,1.0073474,12
737,-3.2700000,11.2900000,2.0900000,0.0605000,0.0961000,1.0874000,0.2010522,-0.6042070,0.3487357,-0.0031913,0.0049444,1.0066243,12
738,-0.2800000,-2.4400000,0.9300000,0.0434000,-0.0327000,0.7944000,0.2959539,-0.3410731,0.4664028,0.0001680,0.0005959,1.0086168,12
739,4.8400000,-7.8700000,0.1400000,-0.0649000,-0.0708000,0.9682000,0.3533285,-0.1742339,0.5865420,0.0039639,-0.0030461,1.0020609,12
740,1.7900000,6.5900000,0.7500000,0.0537000,0.1640000,1.2817000,0.5864746,-0.2860007,0.6558379,0.0054232,-0.0053442,0.9979417,12
741,-4.4900000,4.4500000,-0.5200000,0.0537000,0.0405000,0.8027000,0.7678172,-0.1386935,0.6700886,0.0078555,-0.0004099,1.0021791,12
742,3.5600000,-9.5200000,-2.2900000,-0.0537000,-0.0576000,0.8793000,0.7495376,0.0868217,0.5735827,0.0109413,0.0065513,1.0000302,12
743,3.6800000,0.9100000,-1.2500000,0.0029000,0.0756000,1.3447000,0.8043270,-0.0502590,0.3380812,0.0110213,0.0105077,0.9967618,12
744,-5.4000000,10.4900000,0.0800000,0.0527000,0.0942000,0.8100000,0.8857121,-0.0781058,0.0652900,0.0102836,0.0159726,1.0025313,12
745,1.3600000,-8.3000000,-1.3800000,-0.0141000,-0.0795000,0.8911000,0.7510761,0.1832421,-0.1645159,0.0108762,0.0218998,1.0031322,12
746,2.2200000,-4.4500000,-1.0100000,-0.0859000,-0.0688000,1.2792000,0.5951521,0.1240571,-0.3727937,0.0091494,0.0212588,1.0006833,12
747,-4.1800000,13.4800000,1.4200000,0.0800000,0.1005000,0.9252000,0.4798745,0.0014227,-0.5161903,0.0051801,0.0167982,1.0065830,12
748,-2.4700000,-3.5400000,0.3200000,0.0747000,-0.0146000,0.7998000,0.1944733,0.3036381,-0.5235113,0.0052066,0.0149497,1.0084201,12
749,2.3400000,-8.0500000,-1.1300000,-0.1142000,-0.0678000,1.1298000,-0.1403572,0.4399345,-0.4674737,0.0071190,0.0126335,1.0019851,12
750,0.8100000,7.4400000,0.3800000,0.0454000,0.1220000,1.1821000,-0.2831741,0.2469900,-0.4253101,0.0055986,0.0095668,1.0025487,12
751,-6.9300000,4.8800000,-0.0900000,0.0634000,0.0629000,0.7192000,-0.4116692,0.3385793,-0.3733402,0.0049770,0.0116333,1.0069872,12
752,1.2400000,-10.2500000,-3.0200000,-0.0917000,-0.0751000,1.0556000,-0.6981935,0.5097004,-0.3666526,0.0057953,0.0154925,1.0027675,12
753,2.6400000,0.4200000,-2.0500000,-0.0009000,0.0605000,1.2534000,-0.8622188,0.2732361,-0.4971909,0.0034265,0.0161849,1.0015219,12
754,-6.2000000,11.3500000,0.1400000,0.1186000,0.0854000,0.7509000,-0.8917251,0.1385910,-0.6811527,0.0021360,0.0179656,1.0068929,12
755,-1.3200000,-8.2400000,-1.9900000,-0.0195000,-0.1035000,0.8945000,-1.0615373,0.3399432,-0.8199310,0.0054909,0.0202312,1.0027487,12
756,3.6800000,-7.0100000,-1.7400000,-0.1147000,-0.0776000,1.2939000,-1.1887998,0.1979598,-0.9551340,0.0064965,0.0160583,0.9965321,12
757,-3.5100000,12.5100000,1.7300000,0.1059000,0.0776000,0.9282000,-1.1241086,-0.1048170,-1.0402292,0.0037477,0.0084549,1.0010679,12
758,-6.0100000,-2.0700000,0.9300000,0.0253000,-0.0048000,0.7490000,-1.1800946,0.0295457,-0.9580190,0.0041418,0.0043613,1.0018688,12
